ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
MF,GO:0046978,TAP1 binding,7/1523,17/14839,9.092547027428576e-4,0.009980899323211829,0.00840496785112575,H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/Tap1/Tapbp,7
MF,GO:0022839,ion gated channel activity,10/1523,32/14839,9.772616715664568e-4,0.010605510185749616,0.008930955945894414,Ano2/Ano6/Asic1/Clca3a2/Clca3b/Kcnmb2/Kcnn4/Trpm5/Ttyh2/Ttyh3,10
MF,GO:0043177,organic acid binding,23/1523,113/14839,0.0010081795504488088,0.01081810641211924,0.009109984347047783,Akr1c21/Crabp1/Cyp4f14/Dhfr/Egln3/Gad2/Gchfr/Grin2a/Lrat/Nags/Ogfod3/Otc/Ppard/Prodh/Sardh/Scp2/Shmt1/Slc1a1/Slc1a3/Slc46a1/Tm4sf5/Tyms/Vdr,23
MF,GO:0008238,exopeptidase activity,18/1523,80/14839,0.001041060274523108,0.010902036946924584,0.00918066269214702,Ace/Ace2/Anpep/Cndp1/Cndp2/Dpep1/Dpp4/Enpep/Lap3/Lta4h/Mme/Naaladl1/Pepd/Rnpep/Scrn2/Trhde/Xpnpep1/Xpnpep2,18
MF,GO:0005229,intracellular calcium activated chloride channel activity,6/1523,13/14839,0.0010502485854628919,0.010902036946924584,0.00918066269214702,Ano2/Ano6/Clca3a2/Clca3b/Ttyh2/Ttyh3,6
MF,GO:0061778,intracellular chloride channel activity,6/1523,13/14839,0.0010502485854628919,0.010902036946924584,0.00918066269214702,Ano2/Ano6/Clca3a2/Clca3b/Ttyh2/Ttyh3,6
MF,GO:0033293,monocarboxylic acid binding,16/1523,69/14839,0.001383318646238399,0.014205046313523347,0.01196214426401966,Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Crabp1/Cyp4f14/Cyp4f15/Cyp4f40/Dgat1/Fabp2/Fabp6/Lrat/Ppard/Scp2/Vdr,16
MF,GO:0008094,"ATP-dependent activity, acting on DNA",21/1523,103/14839,0.0016007794520833407,0.016263238050421173,0.01369535835824941,Brip1/Chtf18/Dscc1/Ercc6l/Gm960/Hells/Mcm2/Mcm3/Mcm4/Mcm5/Mcm6/Nav2/Pif1/Polq/Rad51/Rad54b/Rad54l/Rfc3/Rfc4/Top2a/Zranb3,21
MF,GO:0005416,amino acid:cation symporter activity,5/1523,10/14839,0.0018316318296127425,0.01822092080500176,0.015343933309475168,Slc1a1/Slc1a2/Slc1a3/Slc36a1/Slc6a20a,5
MF,GO:0015373,anion:sodium symporter activity,5/1523,10/14839,0.0018316318296127425,0.01822092080500176,0.015343933309475168,Slc13a1/Slc22a1/Slc5a5/Slc6a3/Slc6a4,5
MF,GO:1901682,sulfur compound transmembrane transporter activity,11/1523,41/14839,0.002218289459565525,0.02183986014314512,0.01839146117317484,Abcc6/Abcd1/Slc13a1/Slc1a1/Slc1a2/Slc26a10/Slc26a2/Slc26a6/Slc36a1/Slc5a6/Slc7a9,11
MF,GO:0004029,aldehyde dehydrogenase (NAD+) activity,6/1523,15/14839,0.0025572972470515264,0.024920600723818444,0.020985769030583957,Aldh1a1/Aldh1a7/Aldh1b1/Aldh1l1/Aldh4a1/Aldh9a1,6
MF,GO:0004879,nuclear receptor activity,12/1523,48/14839,0.0027276063026356063,0.02575525440430368,0.021688635287834677,Hnf4g/Nr1d1/Nr1h3/Nr1i3/Nr2e3/Nr3c1/Nr3c2/Nr5a2/Ppara/Ppard/Thrb/Vdr,12
MF,GO:0098531,ligand-activated transcription factor activity,12/1523,48/14839,0.0027276063026356063,0.02575525440430368,0.021688635287834677,Hnf4g/Nr1d1/Nr1h3/Nr1i3/Nr2e3/Nr3c1/Nr3c2/Nr5a2/Ppara/Ppard/Thrb/Vdr,12
MF,GO:0016405,CoA-ligase activity,7/1523,20/14839,0.002750822983496309,0.02575525440430368,0.021688635287834677,Acsbg1/Acsl1/Acsl6/Acsm3/Acsm5/Slc27a2/Slc27a5,7
MF,GO:0120020,cholesterol transfer activity,7/1523,20/14839,0.002750822983496309,0.02575525440430368,0.021688635287834677,Apoa1/Apoa2/Apoa4/Apob/Mttp/Scp2/Stard4,7
MF,GO:0005216,ion channel activity,47/1523,304/14839,0.002789917605219318,0.025867682650334452,0.021783311705544803,Ano2/Ano3/Ano6/Apol10a/Apol10b/Apol7a/Aqp1/Asic1/Atp5k/Cacna1a/Cacna2d2/Cacnb1/Cacnb4/Calhm6/Clca3a2/Clca3b/Clcn2/Clic5/Gabra2/Gabre/Gpr89/Grin2a/Hcn1/Htr3b/Kcne3/Kcng1/Kcnj2/Kcnk3/Kcnmb2/Kcnn4/Kcns3/Lrrc26/Lrrc8b/Mcoln2/Otop3/P2rx7/Panx1/Scn2b/Scnn1a/Slc1a1/Slc26a6/Tmem37/Trpm5/Trpv3/Trpv6/Ttyh2/Ttyh3,47
MF,GO:0017171,serine hydrolase activity,23/1523,123/14839,0.0032225796590713025,0.02959195744627975,0.024919543112656633,Ace/Ache/Cfb/Cfi/Dpp4/Gzma/Gzmb/Habp2/Klkb1/Lipe/Mcpt1/Mcpt2/Pcsk2/Pcsk5/Pcsk9/Proc/Proz/Prss27/Prss30/Prss32/Tmprss9/Tpsg1/Tysnd1,23
MF,GO:0005343,organic acid:sodium symporter activity,6/1523,16/14839,0.003739742977103025,0.0336053425154633,0.028299235802495413,Slc10a5/Slc1a1/Slc1a2/Slc1a3/Slc23a1/Slc6a20a,6
MF,GO:0042610,CD8 receptor binding,6/1523,16/14839,0.003739742977103025,0.0336053425154633,0.028299235802495413,H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/Lck,6
MF,GO:0120015,sterol transfer activity,7/1523,21/14839,0.0037652059153451024,0.0336053425154633,0.028299235802495413,Apoa1/Apoa2/Apoa4/Apob/Mttp/Scp2/Stard4,7
MF,GO:0051959,dynein light intermediate chain binding,8/1523,27/14839,0.004505868444547936,0.03984355893095629,0.03355247067870004,Ccdc88c/Dnah11/Dnah12/Dnah14/Dnah2/Dnah8/Rab11fip3/Rilp,8
MF,GO:0016298,lipase activity,19/1523,98/14839,0.004689477933904567,0.0407596643455629,0.0343239278699477,Abhd3/Ccl5/Ces1d/Ces1e/Ces1g/Enpp7/Gde1/Gdpd5/Lipe/Lipg/Pla2g12b/Pla2g5/Plaat3/Plbd1/Plcb3/Plch1/Plch2/Smpd3/Smpdl3b,19
MF,GO:0004467,long-chain fatty acid-CoA ligase activity,5/1523,12/14839,0.0048300627678470685,0.0407596643455629,0.0343239278699477,Acsbg1/Acsl1/Acsl6/Slc27a2/Slc27a5,5
MF,GO:0042834,peptidoglycan binding,5/1523,12/14839,0.0048300627678470685,0.0407596643455629,0.0343239278699477,Jchain/Reg1/Reg3a/Reg3b/Reg3g,5
MF,GO:0043176,amine binding,5/1523,12/14839,0.0048300627678470685,0.0407596643455629,0.0343239278699477,Aldh9a1/Hrh3/Htr4/Slc6a3/Slc6a4,5
MF,GO:0097153,cysteine-type endopeptidase activity involved in apoptotic process,5/1523,12/14839,0.0048300627678470685,0.0407596643455629,0.0343239278699477,Casp1/Casp3/Casp6/Casp7/Pycard,5
MF,GO:1901505,carbohydrate derivative transmembrane transporter activity,11/1523,45/14839,0.004865551555386566,0.0407596643455629,0.0343239278699477,Abcd1/Mfsd2a/Slc22a1/Slc25a42/Slc28a1/Slc28a3/Slc35a3/Slc35e3/Slc37a2/Slc37a4/Slc5a1,11
MF,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",13/1523,58/14839,0.0051350073960662775,0.04239145204794982,0.03569806488248406,Acad11/Acadm/Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Bdh2/Dhcr24/Dhcr7/Dpyd/Lbr/Srd5a1,13
MF,GO:0140657,ATP-dependent activity,66/1523,470/14839,0.005149118782787622,0.04239145204794982,0.03569806488248406,Abca2/Abcb10/Abcc6/Abcd1/Acsbg1/Acsl1/Acsl6/Acsm3/Acsm5/Atp1a1/Atp2b3/Atp2c2/Atp6v0e2/Atp7b/Atp8a1/Brip1/Cenpe/Chtf18/Dnah11/Dnah12/Dnah14/Dnah2/Dnah8/Dscc1/Ercc6l/Gm960/Hells/Kif11/Kif12/Kif14/Kif15/Kif20b/Kif22/Kif23/Kif4/Kifc1/Kifc3/Kifc5b/Mcm2/Mcm3/Mcm4/Mcm5/Mcm6/Mfsd2a/Mov10/Myo1a/Myo7a/Myo7b/Nav2/Pif1/Polq/Rad51/Rad54b/Rad54l/Rfc3/Rfc4/Rhobtb3/Slc1a1/Slc26a10/Slc26a2/Slc26a6/Slc27a2/Slc27a5/Tap1/Top2a/Zranb3,66
MF,GO:0030881,beta-2-microglobulin binding,6/1523,17/14839,0.005283645672208577,0.04312719330734351,0.036317636469341906,Fcgrt/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3,6
